date,value
2021-07-13,110.24582851017091
2021-07-14,99.30311898312405
2021-07-15,99.24556997460613
2021-07-16,102.01569128450875
2021-07-17,106.78138259669687
2021-07-18,104.74666519076762
2021-07-19,97.69855654168003
2021-07-20,84.68672621492827
2021-07-21,76.8026160423041
2021-07-22,79.59112992152245
2021-07-23,88.9831376683557
2021-07-24,95.88988816419119
2021-07-25,99.08800958054125
2021-07-26,94.40288703640795
2021-07-27,89.15585614941021
2021-07-28,85.34618715647439
2021-07-29,102.999336371286
2021-07-30,105.70111745176135
2021-07-31,120.01957593141644
2021-08-01,126.28094062819875
2021-08-02,
2021-08-03,120.6161352248819
2021-08-04,124.02315922638687
2021-08-05,119.82351801755682
2021-08-06,132.2502314827704
2021-08-07,135.2642574702747
2021-08-08,149.01531430678406
2021-08-09,128.83887323011265
2021-08-10,123.33997144329322
2021-08-11,116.69464290979231
2021-08-12,113.28905462611961
2021-08-13,114.19851115739986
2021-08-14,118.70207225475191
2021-08-15,117.37374414953848
2021-08-16,106.585208113758
2021-08-17,99.3486277688547
2021-08-18,97.34070852778062
2021-08-19,82.9755750714332
2021-08-20,85.22226813504527
2021-08-21,98.57388875346564
2021-08-22,113.51671375779036
2021-08-23,93.23567296416824
2021-08-24,98.83198643786906
2021-08-25,95.11062722603374
2021-08-26,89.13922010720331
2021-08-27,105.89863815537605
2021-08-28,123.42410010697682
2021-08-29,119.20127743514331
2021-08-30,118.8156429369112
2021-08-31,112.5757136547725
2021-09-01,109.19103212076934
2021-09-02,115.4795612456138
2021-09-03,122.93586320421535
2021-09-04,138.2506578887154
2021-09-05,137.03783883246865
2021-09-06,137.20712853544248
2021-09-07,119.823466240654
2021-09-08,120.61837687666875
2021-09-09,122.76458340830467
2021-09-10,116.4358002223456
2021-09-11,131.2837329602451
2021-09-12,131.98529972927972
2021-09-13,112.37332102285023
2021-09-14,111.55647288926872
2021-09-15,96.94477407421795
2021-09-16,91.35276498460128
2021-09-17,98.89168667085762
2021-09-18,105.95672853500066
2021-09-19,104.53991239740427
2021-09-20,98.15532391296294
2021-09-21,84.48228580271325
2021-09-22,83.17575684729077
2021-09-23,81.79703234107163
2021-09-24,96.58585536928008
2021-09-25,104.87647640366339
2021-09-26,110.78734055267319
2021-09-27,
2021-09-28,
2021-09-29,106.69746260790414
2021-09-30,110.16024256825095
2021-10-01,123.06417980457975
2021-10-02,135.79664351671101
2021-10-03,138.9043562190206
2021-10-04,137.7480227856924
2021-10-05,127.47901872362343
2021-10-06,121.93052462417789
2021-10-07,122.50602615904359
2021-10-08,128.9838549442205
2021-10-09,
2021-10-10,134.41925041900276
2021-10-11,124.77218456052562
2021-10-12,113.02908097713868
2021-10-13,102.19876560888166
2021-10-14,99.45117835238749
2021-10-15,104.99107938508845
2021-10-16,108.0580531447346
2021-10-17,105.35351255351839
2021-10-18,100.12558796640226
2021-10-19,92.47294174387162
2021-10-20,82.55184640131726
2021-10-21,86.37247172510398
2021-10-22,94.03300390605847
2021-10-23,102.90915608092128
2021-10-24,109.95922219037115
2021-10-25,105.23041275254566
2021-10-26,101.94523428855841
2021-10-27,101.05475447805068
2021-10-28,104.13264226885995
2021-10-29,120.53209461873628
2021-10-30,129.39118755032743
2021-10-31,133.46013879415636
2021-11-01,135.30409384774623
2021-11-02,124.41171811220924
2021-11-03,124.52478830304823
2021-11-04,126.94772973233289
2021-11-05,139.17248242656686
2021-11-06,143.84267816260717
2021-11-07,142.09345083565367
2021-11-08,138.23003715148795
2021-11-09,129.35566436220918
2021-11-10,117.38651453036985
2021-11-11,113.72874711458095
2021-11-12,111.63460611020479
2021-11-13,116.68911893334055
2021-11-14,117.91729128398923
2021-11-15,107.67368434952581
2021-11-16,97.8118219805146
2021-11-17,91.18457200147301
2021-11-18,94.02808955183731
2021-11-19,97.74398068607101
2021-11-20,109.36803771464098
2021-11-21,109.66252151754877
2021-11-22,95.33180980977066
2021-11-23,94.83076537878762
2021-11-24,96.91395485137767
2021-11-25,97.50838937982229
2021-11-26,118.70257825935701
2021-11-27,135.37834235875343
2021-11-28,139.5047497954058
2021-11-29,131.00477520291807
2021-11-30,134.13708805996757
2021-12-01,125.69471509283237
2021-12-02,127.66269572992486
2021-12-03,135.47660463466408
2021-12-04,145.58693193251244
2021-12-05,147.37421441323139
2021-12-06,143.54555562481585
2021-12-07,132.75080411745208
2021-12-08,124.31133043505908
2021-12-09,125.3018918063618
2021-12-10,132.6792291739365
2021-12-11,135.17432138535165
2021-12-12,122.3827306899976
2021-12-13,107.67256210172792
2021-12-14,109.26226118439381
2021-12-15,90.36787276589938
2021-12-16,93.85558785204653
2021-12-17,95.74288533123685
2021-12-18,100.36473673256498
2021-12-19,110.77402273065519
2021-12-20,106.05244977290154
2021-12-21,
2021-12-22,82.73273173043296
2021-12-23,94.07193674320926
2021-12-24,107.87298990333952
2021-12-25,113.93815061868288
2021-12-26,124.37408113816053
2021-12-27,122.87308232149186
2021-12-28,120.68297460573712
2021-12-29,118.05935646363669
2021-12-30,
2021-12-31,137.40691759218484
2022-01-01,144.7132438732334
2022-01-02,148.7664757467502
2022-01-03,142.80509814811072
2022-01-04,135.0974401758715
2022-01-05,127.9710624218607
2022-01-06,129.22855519847738
2022-01-07,136.78583962472666
2022-01-08,139.43878550433965
2022-01-09,138.34427005957417
2022-01-10,131.88631930292573
2022-01-11,117.91518032385181
2022-01-12,108.79162724588578
2022-01-13,106.99985449819543
2022-01-14,112.23879612486044
2022-01-15,117.3085496716408
2022-01-16,116.14057221185885
2022-01-17,108.11543803439808
2022-01-18,99.674179523193
2022-01-19,91.65575222222773
2022-01-20,95.5880832785292
2022-01-21,104.76802680259529
2022-01-22,116.79540492121225
2022-01-23,123.45317612383036
2022-01-24,119.6896060974505
2022-01-25,113.22461517020457
2022-01-26,114.0075764766119
2022-01-27,117.90100172148124
2022-01-28,135.4401674911087
2022-01-29,143.3635236299081
2022-01-30,147.7131774475572
2022-01-31,146.0784475802681
2022-02-01,133.78527152180143
2022-02-02,130.95389852136816
2022-02-03,139.75085527572682
2022-02-04,141.3016397377559
2022-02-05,145.23882384868244
2022-02-06,150.02047550685137
2022-02-07,144.01943908245417
2022-02-08,130.14552963494845
2022-02-09,121.74514627303193
2022-02-10,112.9357801231562
2022-02-11,113.30167805424175
2022-02-12,129.2921215913823
2022-02-13,120.00829658423788
2022-02-14,112.08578357992135
2022-02-15,108.37404849587469
2022-02-16,97.35093607479287
2022-02-17,97.27207356185868
2022-02-18,113.7736878309538
2022-02-19,109.55059559276795
2022-02-20,120.3211250653273
2022-02-21,114.04191151049433
2022-02-22,109.60998422919516
2022-02-23,114.63897328848061
2022-02-24,115.64847811293025
2022-02-25,128.86929033943065
2022-02-26,144.44101394895483
2022-02-27,143.1201597680015
2022-02-28,139.4936059733243
2022-03-01,133.26500359558509
2022-03-02,126.44304156016389
2022-03-03,149.73046930536933
2022-03-04,
2022-03-05,155.8509920966637
2022-03-06,
2022-03-07,151.03524556444643
2022-03-08,141.3945826994949
2022-03-09,132.97516647807166
2022-03-10,124.75090703297427
2022-03-11,131.39175309591124
2022-03-12,137.25050098779087
2022-03-13,133.41952991342887
2022-03-14,131.84652037050466
2022-03-15,113.63604697006676
2022-03-16,106.17539892095661
2022-03-17,105.52005632057686
2022-03-18,113.77322945195912
2022-03-19,115.52522812890373
2022-03-20,111.47142115541048
2022-03-21,113.14466646264012
2022-03-22,102.47827494169687
2022-03-23,100.28730535939157
2022-03-24,108.99536897583206
2022-03-25,122.43901016642567
2022-03-26,129.4954892818171
2022-03-27,136.53573204782734
2022-03-28,140.12308201615463
2022-03-29,130.38313968625022
2022-03-30,135.60597488470702
2022-03-31,134.53552651447555
2022-04-01,138.3920811534362
2022-04-02,154.2758194866001
2022-04-03,155.64736304054793
2022-04-04,151.89352777538178
2022-04-05,
2022-04-06,132.71133469846308
2022-04-07,130.45677462455328
2022-04-08,136.60021069526456
2022-04-09,140.11812083851322
2022-04-10,138.5261237203034
2022-04-11,130.1982397582659
2022-04-12,118.56253009453538
2022-04-13,108.43161804810424
2022-04-14,105.60420393424523
2022-04-15,110.88752144312758
2022-04-16,116.2420133662625
2022-04-17,115.10015197117777
2022-04-18,108.12013794690279
2022-04-19,100.19725740516269
2022-04-20,96.16366074522614
2022-04-21,100.4867780765166
2022-04-22,110.60014986633223
2022-04-23,122.22726015489438
2022-04-24,127.9767038082042
2022-04-25,127.5846561664573
2022-04-26,124.65075530789863
2022-04-27,121.33504906506771
2022-04-28,130.11658106662262
2022-04-29,137.912858569521
2022-04-30,149.7372769868215
2022-05-01,155.06587681960556
2022-05-02,145.66779475535844
2022-05-03,136.3035190256861
2022-05-04,132.158564107468
2022-05-05,141.27768480185551
2022-05-06,142.3032200131557
2022-05-07,157.8984938450912
2022-05-08,147.18148307201065
2022-05-09,140.18189602898843
2022-05-10,133.03187825134674
2022-05-11,125.617533274611
2022-05-12,123.35610537061913
2022-05-13,124.15249151616302
2022-05-14,127.37383919397199
2022-05-15,123.93753752684431
2022-05-16,117.40117918520828
2022-05-17,102.53530014622768
2022-05-18,94.41600343008501
2022-05-19,100.16121109085823
2022-05-20,107.83301888448135
2022-05-21,115.86866825893597
2022-05-22,125.24656888056221
2022-05-23,123.80891301376262
2022-05-24,114.8044602269961
2022-05-25,119.61994385823455
2022-05-26,113.37555986452722
2022-05-27,129.9258436060736
2022-05-28,139.08671409588206
2022-05-29,138.55475252419222
2022-05-30,144.78809383444394
2022-05-31,138.79989871220317
2022-06-01,143.53929582496937
2022-06-02,141.5078540975233
2022-06-03,
2022-06-04,162.91820297199305
2022-06-05,159.19159996882
2022-06-06,148.44844770879013
2022-06-07,132.3589616728195
2022-06-08,120.04700456862038
2022-06-09,120.58161593587042
2022-06-10,130.52863803424668
2022-06-11,137.23317786731232
2022-06-12,133.54111839662443
2022-06-13,114.9717852801065
2022-06-14,99.85416545659231
2022-06-15,98.25740809944608
2022-06-16,88.98571259824783
2022-06-17,105.47271100736636
2022-06-18,110.63192184437555
2022-06-19,111.7874849337535
2022-06-20,103.3936696347107
2022-06-21,105.708776012369
2022-06-22,98.9606089711265
2022-06-23,102.59107018715491
2022-06-24,
2022-06-25,131.12913530635225
2022-06-26,143.26283667702688
2022-06-27,141.54654010017563
2022-06-28,129.84485811341975
2022-06-29,125.93608369012121
2022-06-30,133.43221329721376
2022-07-01,138.791385564403
2022-07-02,151.3189299476255
2022-07-03,154.72180403946274
2022-07-04,149.2859009798689
2022-07-05,
2022-07-06,127.42804887326677
2022-07-07,125.45092688740279
2022-07-08,130.06166171763184
2022-07-09,135.37083749500658
2022-07-10,134.0398222826339
2022-07-11,125.06884251211666
2022-07-12,109.70695134907375
2022-07-13,103.88704898718899
2022-07-14,
2022-07-15,106.24331606035473
2022-07-16,112.91152052125297
2022-07-17,113.60987068102244
2022-07-18,109.85802516420566
2022-07-19,102.51684523696052
2022-07-20,98.44771964206087
2022-07-21,101.8958326182416
2022-07-22,112.49168998593962
2022-07-23,122.2617910204588
2022-07-24,
2022-07-25,128.09957471924616
2022-07-26,122.72711805571181
2022-07-27,122.96893789066489
2022-07-28,126.46416202286255
2022-07-29,140.1884226295261
2022-07-30,148.70029771323456
2022-07-31,149.78281637821019
2022-08-01,150.6302013085508
2022-08-02,137.59475041136324
2022-08-03,131.66113988127373
2022-08-04,134.34100956464337
2022-08-05,141.91693210263753
2022-08-06,141.49852501384868
2022-08-07,143.82060509117932
2022-08-08,135.64540440527875
2022-08-09,123.84143123253445
2022-08-10,112.55192325350025
2022-08-11,108.36813160918169
2022-08-12,111.41483149212715
2022-08-13,118.87396570013713
2022-08-14,114.22021403577311
2022-08-15,99.85119154810116
2022-08-16,103.25940552569121
2022-08-17,99.96616934611824
2022-08-18,90.13404689012432
2022-08-19,104.85781972067751
2022-08-20,121.8855844473184
2022-08-21,132.77703810534334
2022-08-22,121.98148326226342
2022-08-23,114.15534437070679
2022-08-24,115.76859176414375
2022-08-25,128.64757071541933
2022-08-26,131.53139308836077
2022-08-27,142.93578853746232
2022-08-28,149.70839817695304
2022-08-29,145.44491143594013
2022-08-30,143.3436173494474
2022-08-31,145.61342852974528
2022-09-01,140.31969571847938
2022-09-02,145.21777811753537
2022-09-03,151.51180833718428
2022-09-04,144.65626100736964
2022-09-05,148.54799000741167
2022-09-06,
2022-09-07,122.30656749902008
2022-09-08,137.01031432663586
2022-09-09,126.34445991409008
2022-09-10,125.39617683056748
2022-09-11,125.61803443669046
2022-09-12,124.97235742715348
2022-09-13,108.4286584705899
2022-09-14,94.14209650492029
2022-09-15,107.47970316690652
2022-09-16,108.50553218766076
2022-09-17,129.88173040625077
2022-09-18,129.55444274650407
2022-09-19,119.19310605970313
2022-09-20,121.30961622786944
2022-09-21,114.21135019505004
2022-09-22,124.06359337658748
2022-09-23,133.62849039097438
2022-09-24,140.93076154441795
2022-09-25,147.70184382621272
2022-09-26,152.3232289837449
2022-09-27,141.0251099948061
2022-09-28,137.07926182707436
2022-09-29,139.25803870474223
2022-09-30,152.88437573548035
2022-10-01,165.48665209092184
2022-10-02,155.71380464846007
2022-10-03,151.96128397764716
2022-10-04,145.76498552065195
2022-10-05,132.81721528951513
2022-10-06,131.8448913068038
2022-10-07,131.75656154519206
2022-10-08,139.00040793968623
2022-10-09,134.05113458876903
2022-10-10,127.13053353773131
2022-10-11,115.00006872628795
2022-10-12,109.15182854175156
2022-10-13,105.98899880099661
2022-10-14,112.26364063483398
2022-10-15,118.90845957793009
2022-10-16,119.69532511447237
2022-10-17,117.20553439694685
2022-10-18,109.75447616225942
2022-10-19,107.19536969849658
2022-10-20,112.76658638590555
2022-10-21,123.4645058310749
2022-10-22,135.66751305789816
2022-10-23,141.43870310719524
2022-10-24,139.87992873238167
2022-10-25,134.43689163710582
2022-10-26,132.89603204759385
2022-10-27,138.87693412297784
2022-10-28,148.3171991683891
2022-10-29,156.74270485486025
2022-10-30,160.7756958191905
2022-10-31,155.8385400142647
2022-11-01,
2022-11-02,138.9050916768602
2022-11-03,137.11999023174312
2022-11-04,141.60376409642174
2022-11-05,144.47059846616136
2022-11-06,147.44251205340757
2022-11-07,
2022-11-08,123.63656551021077
2022-11-09,116.17551799012077
2022-11-10,113.71816781668201
2022-11-11,114.96773354073437
2022-11-12,123.29417562404558
2022-11-13,121.66902411644007
2022-11-14,112.20175788397091
2022-11-15,108.00827655830105
2022-11-16,97.5055858742396
2022-11-17,110.23950272047077
2022-11-18,114.23083977486053
2022-11-19,127.59619885233222
2022-11-20,133.90597289961835
2022-11-21,130.5266755298071
2022-11-22,129.43101975966894
2022-11-23,124.27574960907491
2022-11-24,135.5761430426301
2022-11-25,137.5159320236456
2022-11-26,155.387297759446
2022-11-27,168.0434974187091
2022-11-28,150.9221099347151
2022-11-29,144.0084361249835
2022-11-30,144.77578939282773
2022-12-01,144.20399196791195
2022-12-02,150.95063050766868
2022-12-03,157.57779893441156
2022-12-04,156.8320849244188
2022-12-05,149.51708169374038
2022-12-06,132.6717691284983
2022-12-07,120.21237441789164
2022-12-08,121.96040705949278
2022-12-09,132.86748161868223
2022-12-10,125.91191723289344
2022-12-11,121.43642135158636
2022-12-12,124.08924104486258
2022-12-13,107.6113798420578
2022-12-14,91.00121209433112
2022-12-15,108.03460977543841
2022-12-16,110.00368205000107
2022-12-17,
2022-12-18,128.80464610916994
2022-12-19,125.94175441370247
2022-12-20,123.16012981759518
2022-12-21,116.44082044163717
2022-12-22,127.05877850067967
2022-12-23,134.7508046507043
2022-12-24,150.31121417428741
2022-12-25,
2022-12-26,146.949402111021
2022-12-27,149.08859486075949
2022-12-28,138.8184919126215
2022-12-29,147.1585627006149
2022-12-30,152.9926506311007
2022-12-31,165.00281778969085
2023-01-01,157.78082556378405
2023-01-02,149.06377105225994
2023-01-03,138.6790586374362
2023-01-04,127.93547057436538
2023-01-05,129.90188389019917
2023-01-06,126.59778847159463
2023-01-07,132.24282752044058
2023-01-08,130.847445732597
2023-01-09,127.97554572185929
2023-01-10,118.43073824790392
2023-01-11,105.36149574641708
2023-01-12,104.8828017181967
2023-01-13,112.0596428275392
2023-01-14,121.8843346043298
2023-01-15,121.39946718413805
2023-01-16,119.24289640235438
2023-01-17,114.0968490044
2023-01-18,110.76171101264956
2023-01-19,115.66783270848681
2023-01-20,127.44902159911244
2023-01-21,136.39769036486595
2023-01-22,143.98635999738903
2023-01-23,141.56222296745057
2023-01-24,136.99869062704352
2023-01-25,134.57193670420668
2023-01-26,140.5582053676595
2023-01-27,150.09469804963857
2023-01-28,159.44942725504953
2023-01-29,161.59921316132125
2023-01-30,155.73780276554106
2023-01-31,145.66101342055669
2023-02-01,137.1303214049136
2023-02-02,136.52367465950272
2023-02-03,138.25183485240237
2023-02-04,144.68669409031278
2023-02-05,
2023-02-06,137.25795028325166
2023-02-07,120.9365398713026
2023-02-08,112.28891805648638
2023-02-09,
2023-02-10,117.66706224900254
2023-02-11,127.99656410974006
2023-02-12,123.11113966798192
2023-02-13,120.5727594051455
2023-02-14,110.25167150305688
2023-02-15,103.84922624800096
2023-02-16,110.13039809345047
2023-02-17,122.90242988573958
2023-02-18,132.94240036617532
2023-02-19,138.18699999361365
2023-02-20,134.2756441573901
2023-02-21,134.1749303537451
2023-02-22,127.25810481808482
2023-02-23,142.34295887279004
2023-02-24,150.81649975702274
2023-02-25,155.07341473829416
2023-02-26,164.08032722547372
2023-02-27,157.82033897497308
2023-02-28,153.95626575100434
2023-03-01,151.61400929550683
2023-03-02,137.20461868993362
2023-03-03,152.0027004767435
2023-03-04,155.59279723918067
2023-03-05,157.31343403486304
2023-03-06,145.2373255291524
2023-03-07,128.25959113383132
2023-03-08,120.83120427857837
2023-03-09,116.80578197909881
2023-03-10,130.36146453653126
2023-03-11,129.8925873899666
2023-03-12,139.2783289834382
2023-03-13,122.15649784986397
2023-03-14,109.47046643318977
2023-03-15,99.86590325675256
2023-03-16,101.07868724045925
2023-03-17,111.61281994166532
2023-03-18,131.22181826574572
2023-03-19,137.2474425057299
2023-03-20,125.94307786359244
2023-03-21,132.86393682653102
2023-03-22,124.93724420882901
2023-03-23,133.86097723445582
2023-03-24,153.27035762313463
2023-03-25,161.45890404382766
2023-03-26,161.7061219533762
2023-03-27,155.29453623777098
2023-03-28,143.02745781185047
2023-03-29,145.33853168129434
2023-03-30,149.57086517946271
2023-03-31,153.91170368478433
2023-04-01,163.3740327616653
2023-04-02,164.43530767573742
2023-04-03,155.95189682828814
2023-04-04,141.96206514380427
2023-04-05,135.43410620250293
2023-04-06,134.91927788650872
2023-04-07,134.19384096830476
2023-04-08,146.09049186753387
2023-04-09,139.34668574096804
2023-04-10,131.10235132415272
2023-04-11,121.31031834252056
2023-04-12,112.40169296128654
2023-04-13,114.8321239216526
2023-04-14,120.56020488904619
2023-04-15,127.1839806790858
2023-04-16,133.1528951204776
2023-04-17,127.9865775090028
2023-04-18,124.43270171039865
2023-04-19,122.93140214737383
2023-04-20,128.52236006783062
2023-04-21,140.66524573618472
2023-04-22,150.95761619586398
2023-04-23,158.03383986422583
2023-04-24,157.1318204521036
2023-04-25,151.72641868106507
2023-04-26,148.40537171013375
2023-04-27,153.25375076739033
2023-04-28,162.57156303405472
2023-04-29,170.33574121516227
2023-04-30,171.19960076549887
2023-05-01,163.58167578278247
2023-05-02,153.2276585562304
2023-05-03,142.87492282227586
2023-05-04,143.30514939472542
2023-05-05,148.13591976626284
2023-05-06,149.85409994292755
2023-05-07,149.79412378635323
2023-05-08,138.54949445951993
2023-05-09,126.84690971563343
2023-05-10,118.69127364730454
2023-05-11,117.60207225448187
2023-05-12,124.94272956066997
2023-05-13,132.7992952954243
2023-05-14,129.7879614704145
2023-05-15,
2023-05-16,117.59372042467491
2023-05-17,122.12463010062595
2023-05-18,127.79692534933855
2023-05-19,132.97619534593983
2023-05-20,147.85511286833776
2023-05-21,151.5481568677754
2023-05-22,
2023-05-23,147.17838883281277
2023-05-24,149.03534695071818
2023-05-25,156.20249769604203
2023-05-26,167.89795749646066
2023-05-27,169.5292535168372
2023-05-28,173.88102780903603
2023-05-29,162.32104298356595
2023-05-30,157.02071684293327
2023-05-31,158.87461074992672
2023-06-01,161.097264594391
2023-06-02,152.87259030911486
2023-06-03,160.4977193578206
2023-06-04,161.43517523492034
2023-06-05,154.28079121231409
2023-06-06,136.6158566086913
2023-06-07,132.99078649523693
2023-06-08,127.30915597689184
2023-06-09,134.85240585841638
2023-06-10,143.43208663745492
2023-06-11,141.3098497922937
2023-06-12,133.4134059290781
2023-06-13,126.99237432729102
2023-06-14,123.29736762684112
2023-06-15,125.89479769216622
2023-06-16,136.6934612725339
2023-06-17,157.01726097045125
2023-06-18,158.0349904279367
2023-06-19,151.98243165301977
2023-06-20,152.60694593616137
2023-06-21,146.12542916938298
2023-06-22,159.45921271382278
2023-06-23,167.6540090972237
2023-06-24,176.42222541957892
2023-06-25,183.5223119186406
2023-06-26,169.69376709373807
2023-06-27,164.45893713899645
2023-06-28,159.18886294756786
2023-06-29,167.47129117578487
2023-06-30,180.49369051249175
2023-07-01,188.0367278288158
2023-07-02,180.07356436179074
2023-07-03,171.25266908745843
2023-07-04,149.19637471042566
2023-07-05,144.98637556591484
2023-07-06,142.2227754756056
2023-07-07,146.91968540823677
2023-07-08,152.6621506853664
2023-07-09,150.580961423513
2023-07-10,138.22370190641595
2023-07-11,136.57700353136931
2023-07-12,
2023-07-13,130.31365260214795
2023-07-14,144.91675245941911
2023-07-15,145.20381572428101
2023-07-16,145.28740705456428
2023-07-17,149.12208499668924
2023-07-18,148.1583370046016
2023-07-19,148.43945611068807
2023-07-20,147.56464151973384
2023-07-21,163.9428975953411
2023-07-22,173.34044542685007
2023-07-23,178.47459155297497
2023-07-24,180.29282298571175
2023-07-25,168.33113313693963
2023-07-26,166.28638360928483
2023-07-27,169.64368119911418
2023-07-28,178.01664333924217
2023-07-29,183.98301224983277
2023-07-30,183.69365485078288
2023-07-31,176.08838667180552
2023-08-01,164.79652523732096
2023-08-02,155.71427516332383
2023-08-03,154.8296023855707
2023-08-04,157.6918763883906
2023-08-05,161.01529651790707
2023-08-06,158.43102329163847
2023-08-07,150.47937553181802
